TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100186,C1147,2025-03-04,31.0,Male,FL,Orlando,Home & Kitchen,Coffee Maker,2.0,102.3,204.6,Debit Card
T100873,C1011,2025-06-25,73.0,Male,CA,Los Angeles,Clothing,Wool Sweater,4.0,26.96,107.84,PayPal
T100401,C1313,2025-04-10,34.0,Female,NC,Charlotte,Clothing,Wool Sweater,4.0,42.5,170.0,PayPal
T100232,C1199,2025-04-20,72.0,Male,IL,Chicago,Home & Kitchen,Coffee Maker,2.0,81.75,163.5,Debit Card
T100755,C1137,2025-02-27,19.0,Male,NC,Charlotte,Books,Children's Book,6.0,9.59,57.54,Credit Card
T100850,C1086,2025-05-12,46.0,Male,TX,Austin,Toys,Board Game,7.0,50.32,352.24,PayPal
T100072,C1111,2025-04-25,62.0,Female,OH,Columbus,Books,Biography,4.0,24.41,97.64,Debit Card
T100507,C1293,2025-01-24,36.0,Female,NC,Charlotte,Books,Biography,5.0,10.16,50.8,Credit Card
T100270,C1273,2025-10-23,72.0,Female,NY,Buffalo,Beauty,Perfume,3.0,43.39,130.17,PayPal
T100111,C1141,2025-07-26,30.0,Female,IL,Naperville,Home & Kitchen,Coffee Maker,6.0,66.91,401.46,Credit Card
T100499,C1076,2025-03-21,36.0,Male,NC,Durham,Sports & Outdoors,Bicycle Helmet,5.0,83.16,415.8,Cash
T100840,C1208,2025-08-18,33.0,Female,CA,Los Angeles,Books,Self-Help Guide,4.0,14.01,56.04,Debit Card
T100522,C1009,2025-10-02,23.0,Male,FL,Miami,Home & Kitchen,Blender,6.0,125.27,751.62,PayPal
T100226,C1028,2025-06-09,49.0,Female,OH,Cleveland,Electronics,Wireless Earbuds,2.0,29.97,59.94,PayPal
T100329,C1002,2025-06-27,46.0,Female,NC,Raleigh,Clothing,Running Shoes,4.0,30.02,120.08,Credit Card
T100463,C1146,2025-03-09,19.0,Female,NY,Buffalo,Books,Children's Book,2.0,6.72,13.44,Gift Card
T100582,C1249,2025-05-07,20.0,Male,NY,Buffalo,Electronics,Wireless Earbuds,1.0,109.66,109.66,Gift Card
T100824,C1017,2025-09-17,25.0,Female,NY,Albany,Books,Children's Book,6.0,204.54500000000002,1227.27,Debit Card
T100195,C1335,2025-02-20,64.0,Male,IL,Chicago,Books,Biography,6.0,13.37,80.22,Cash
T100336,C1229,2025-01-11,46.0,Female,PA,Pittsburgh,Clothing,T-Shirt Pack,3.0,88.02,264.06,Credit Card
T100365,C1040,2025-10-10,27.0,Male,GA,Savannah,Clothing,Wool Sweater,6.0,40.92,245.52,Gift Card
T100484,C1071,2025-01-18,28.0,Male,IL,Springfield,Books,Self-Help Guide,3.0,26.01,78.03,Debit Card
T100028,C1024,2025-08-12,62.0,Female,GA,Savannah,Clothing,Wool Sweater,3.0,29.18,87.54,Cash
T100800,C1072,2025-02-09,44.0,Female,NC,Raleigh,Electronics,Phone Charger,2.0,157.75,315.5,Credit Card
T100609,C1200,2025-01-14,46.0,Male,OH,Cleveland,Books,Biography,7.0,21.15,148.05,Credit Card
T100896,C1111,2025-07-03,62.0,Female,OH,Cincinnati,Home & Kitchen,Vacuum Cleaner,4.0,132.67,530.68,Gift Card
T100714,C1210,2025-07-31,32.0,Male,NC,Charlotte,Clothing,Running Shoes,2.0,59.59,119.18,Cash
T100137,C1166,2025-01-25,36.0,Female,CA,Los Angeles,Home & Kitchen,Blender,2.0,118.53,237.06,Credit Card
T100574,C1081,2025-07-07,42.0,Male,IL,Springfield,Beauty,Shampoo Set,2.0,27.37,54.74,Cash
T100791,C1233,2025-01-23,61.0,Female,GA,Atlanta,Home & Kitchen,Coffee Maker,3.0,119.39,358.17,Cash
T100477,C1230,2025-01-10,44.0,Female,TX,Austin,Home & Kitchen,Vacuum Cleaner,1.0,138.45,138.45,Debit Card
T100520,C1163,2025-02-15,41.0,Male,IL,Chicago,Clothing,Winter Jacket,2.0,54.53,109.06,Gift Card
T100393,C1121,2025-07-11,56.0,Female,FL,Miami,Books,Cookbook,5.0,29.8,149.0,Credit Card
T100382,C1279,2025-06-17,22.0,Female,NY,Buffalo,Books,Self-Help Guide,8.0,10.47,83.76,Debit Card
T100221,C1267,2025-03-24,37.0,Female,TX,Houston,Beauty,Face Moisturizer,6.0,27.7,166.2,Credit Card
T100013,C1210,2025-01-11,32.0,Male,NC,Charlotte,Clothing,Denim Jeans,5.0,69.21,346.05,Debit Card
T100937,C1151,2025-09-15,34.0,Female,OH,Cincinnati,Beauty,Makeup Kit,9.5,34.8,330.6,Credit Card
T100495,C1147,2025-02-17,31.0,Male,FL,Tampa,Beauty,Hair Dryer,3.0,33.64,100.92,PayPal
T100673,C1035,2025-01-02,21.0,Female,PA,Erie,Books,Mystery Novel,7.0,20.32,142.24,PayPal
T100539,C1140,2025-06-02,74.0,Female,WA,Tacoma,Books,Self-Help Guide,5.0,22.74,113.7,Debit Card
T100328,C1339,2025-08-20,72.0,Female,FL,Tampa,Toys,Action Figure,6.0,13.04,78.24,Debit Card
T100012,C1062,2025-09-12,38.0,Male,PA,Erie,Sports & Outdoors,Yoga Mat,3.0,49.73,149.19,Credit Card
T100979,C1214,2025-04-24,60.0,Female,OH,Cincinnati,Toys,Board Game,5.0,20.07,100.35,Debit Card
T100964,C1187,2025-01-02,39.0,Male,GA,Atlanta,Sports & Outdoors,Bicycle Helmet,4.0,78.36,313.44,PayPal
T100206,C1327,2025-09-18,20.0,Male,GA,Augusta,Sports & Outdoors,Yoga Mat,3.0,128.07,384.21,Credit Card
T100103,C1038,2025-01-07,33.0,Female,IL,Chicago,Home & Kitchen,Coffee Maker,1.0,29.09,29.09,Credit Card
T100852,C1020,2025-10-13,46.0,Male,GA,Savannah,Sports & Outdoors,Dumbbell Set,2.0,128.03,256.06,Debit Card
T100309,C1013,2025-06-05,61.0,Female,FL,Tampa,Toys,Building Blocks,4.0,18.17,72.68,Debit Card
T100536,C1283,2025-07-14,45.0,Female,NC,Raleigh,Sports & Outdoors,Yoga Mat,3.0,133.28,399.84,PayPal
T100222,C1275,2025-01-20,45.0,Male,WA,Seattle,Electronics,Phone Charger,2.0,40.47,80.94,Credit Card
T100153,C1179,2025-01-28,46.0,Female,OH,Cincinnati,Sports & Outdoors,Camping Tent,3.0,87.81,263.43,Credit Card
T100180,C1120,2025-03-19,43.0,Male,NC,Raleigh,Beauty,Face Moisturizer,1.0,15.71,15.71,Debit Card
T100182,C1197,2025-07-23,24.0,Male,GA,Savannah,Clothing,Denim Jeans,3.0,76.63,229.89,Credit Card
T100930,C1183,2025-06-30,57.0,Female,GA,Augusta,Electronics,Wireless Earbuds,2.0,160.12,320.24,Credit Card
T100331,C1337,2025-07-30,36.0,Male,CA,Sacramento,Home & Kitchen,Coffee Maker,3.0,111.56,334.68,Debit Card
T100497,C1311,2025-06-02,56.0,Female,GA,Savannah,Clothing,Winter Jacket,7.0,40.14,280.98,Debit Card
T100316,C1237,2025-05-12,46.0,Male,WA,Spokane,Home & Kitchen,Coffee Maker,4.0,95.86,383.44,Debit Card
T100141,C1324,2025-09-07,73.0,Male,CA,Los Angeles,Electronics,Phone Charger,3.0,76.23,228.69,Debit Card
T100691,C1280,2025-01-04,33.0,Female,GA,Savannah,Home & Kitchen,Blender,3.0,24.95,74.85,Credit Card
T100814,C1185,2025-02-04,43.0,Male,PA,Erie,Home & Kitchen,Vacuum Cleaner,2.0,89.57,179.14,PayPal
T100742,C1337,2025-05-27,36.0,Male,CA,San Francisco,Home & Kitchen,Blender,4.0,34.32,137.28,PayPal
T100210,C1113,2025-02-27,44.0,Female,GA,Atlanta,Clothing,Winter Jacket,2.0,30.44,60.88,Debit Card
T100142,C1106,2025-06-05,62.0,Female,NC,Charlotte,Clothing,Winter Jacket,4.0,70.18,280.72,Credit Card
T100514,C1127,2025-04-08,61.0,Male,GA,Savannah,Electronics,USB Drive,3.0,196.77,590.31,Debit Card
T100362,C1236,2025-06-16,55.0,Female,TX,Austin,Beauty,Shampoo Set,3.0,20.65,61.95,PayPal
T100004,C1089,2025-10-21,46.0,Male,NY,Albany,Electronics,Bluetooth Speaker,2.0,46.76,93.52,Debit Card
T100044,C1180,2025-02-18,71.0,Male,NC,Durham,Beauty,Perfume,5.0,22.83,114.15,Debit Card
T100281,C1019,2025-07-19,43.0,Female,NC,Raleigh,Electronics,Bluetooth Speaker,2.0,160.49,320.98,Debit Card
T100202,C1252,2025-04-05,28.0,Female,PA,Pittsburgh,Beauty,Face Moisturizer,4.0,16.05,64.2,Credit Card
T100614,C1036,2025-07-01,66.0,Female,IL,Naperville,Books,Children's Book,3.0,14.83,44.49,Debit Card
T100358,C1062,2025-02-06,38.0,Male,PA,Philadelphia,Sports & Outdoors,Camping Tent,9.5,106.74,1014.03,Gift Card
T100547,C1090,2025-03-08,42.0,Female,OH,Cleveland,Home & Kitchen,Blender,1.0,107.63,107.63,PayPal
T100371,C1261,2025-05-17,27.0,Male,GA,Savannah,Electronics,Bluetooth Speaker,3.0,84.9,254.7,Gift Card
T100630,C1090,2025-07-19,42.0,Female,OH,Cleveland,Electronics,Smartwatch,1.0,91.13,91.13,Debit Card
T100728,C1207,2025-04-15,73.0,Female,PA,Erie,Books,Biography,6.0,28.36,170.16,Debit Card
T100237,C1037,2025-10-25,65.0,Male,GA,Savannah,Beauty,Face Moisturizer,7.0,12.92,90.44,Credit Card
T100723,C1229,2025-04-07,28.0,Female,PA,Pittsburgh,Electronics,Wireless Earbuds,3.0,154.47,463.41,Credit Card
T100273,C1074,2025-09-03,46.0,Male,FL,Orlando,Beauty,Shampoo Set,3.0,22.67,68.01,Cash
T100716,C1212,2025-07-11,46.0,Male,PA,Pittsburgh,Beauty,Shampoo Set,3.0,55.12,165.36,Debit Card
T100194,C1124,2025-03-04,46.0,Male,FL,Tampa,Sports & Outdoors,Dumbbell Set,4.0,84.08,336.32,Credit Card
T100513,C1198,2025-06-06,37.0,Female,NC,Raleigh,Electronics,Bluetooth Speaker,1.0,108.44,108.44,Credit Card
T100811,C1166,2025-05-22,46.0,Female,CA,San Francisco,Sports & Outdoors,Yoga Mat,3.0,64.82,194.46,Gift Card
T100945,C1306,2025-03-24,35.0,Female,OH,Cincinnati,Clothing,Wool Sweater,3.0,45.45,136.35,Credit Card
T100209,C1086,2025-05-16,23.0,Female,TX,Dallas,Sports & Outdoors,Yoga Mat,2.0,92.95,185.9,Credit Card
T100162,C1010,2025-08-13,48.0,Male,IL,Springfield,Sports & Outdoors,Yoga Mat,3.0,78.12,234.36,Cash
T100702,C1299,2025-10-15,19.0,Female,FL,Tampa,Sports & Outdoors,Dumbbell Set,2.0,34.86,69.72,Debit Card
T100602,C1216,2025-03-03,22.0,Male,NY,Buffalo,Electronics,Smartwatch,3.0,204.54500000000002,613.64,Cash
T100087,C1033,2025-10-08,49.0,Female,PA,Pittsburgh,Clothing,T-Shirt Pack,4.0,93.4,373.6,Credit Card
T100942,C1239,2025-10-16,53.0,Male,NC,Raleigh,Home & Kitchen,Cookware Set,4.0,120.75,483.0,Debit Card
T100639,C1076,2025-02-27,36.0,Male,NC,Durham,Home & Kitchen,Blender,3.0,124.82,374.46,PayPal
T100190,C1111,2025-01-08,62.0,Female,OH,Cleveland,Home & Kitchen,Air Fryer,1.0,151.79,151.79,Cash
T100178,C1246,2025-09-22,61.0,Female,NY,Albany,Electronics,Phone Charger,6.0,180.52,1083.12,Credit Card
T100595,C1277,2025-07-07,62.0,Female,OH,Columbus,Books,Cookbook,6.0,10.17,61.02,Gift Card
T100392,C1023,2025-10-08,70.0,Male,FL,Orlando,Beauty,Face Moisturizer,1.0,13.63,13.63,Credit Card
T100910,C1001,2025-04-20,62.0,Female,NY,Albany,Books,Children's Book,4.0,9.34,37.36,Debit Card
T100961,C1298,2025-01-10,34.0,Female,IL,Springfield,Electronics,Bluetooth Speaker,2.0,25.31,50.62,Debit Card
T100729,C1008,2025-07-07,46.0,Male,WA,Tacoma,Clothing,Wool Sweater,2.0,40.25,80.5,PayPal
T100511,C1287,2025-06-13,50.0,Female,TX,Dallas,Home & Kitchen,Cookware Set,1.0,122.5,122.5,Credit Card
T100646,C1095,2025-10-19,34.0,Female,IL,Naperville,Sports & Outdoors,Camping Tent,1.0,77.22,77.22,Debit Card
T100439,C1124,2025-02-24,66.0,Male,FL,Tampa,Beauty,Perfume,1.0,49.26,49.26,Gift Card
T100471,C1089,2025-10-15,65.0,Male,NY,New York City,Home & Kitchen,Cookware Set,2.0,46.67,93.34,Credit Card
T100398,C1320,2025-06-08,36.0,Male,WA,Tacoma,Toys,Remote Control Car,3.0,19.35,58.05,Credit Card
T100616,C1149,2025-05-12,21.0,Male,PA,Pittsburgh,Electronics,Smartwatch,2.0,204.54500000000002,409.09,Credit Card
T100035,C1223,2025-02-04,29.0,Male,IL,Chicago,Electronics,Smartwatch,4.0,26.46,105.84,Cash
T100734,C1099,2025-05-27,25.0,Female,IL,Springfield,Home & Kitchen,Coffee Maker,3.0,40.46,121.38,Cash
T100043,C1324,2025-04-22,73.0,Male,CA,San Francisco,Home & Kitchen,Blender,3.0,111.85,335.55,Credit Card
T100261,C1224,2025-07-22,59.0,Female,NC,Charlotte,Beauty,Perfume,8.0,49.85,398.8,Debit Card
T100944,C1188,2025-04-10,46.0,Female,TX,Austin,Sports & Outdoors,Water Bottle,5.0,60.99,304.95,Credit Card
T100429,C1252,2025-07-27,28.0,Female,PA,Pittsburgh,Beauty,Face Moisturizer,3.0,15.41,46.23,PayPal
T100228,C1068,2025-02-26,22.0,Female,OH,Cincinnati,Books,Self-Help Guide,4.0,19.17,76.68,Debit Card
T100005,C1078,2025-01-09,50.0,Female,NY,New York City,Home & Kitchen,Blender,1.0,140.79,140.79,Debit Card
T100848,C1130,2025-03-18,50.0,Male,FL,Miami,Beauty,Perfume,5.0,21.44,107.2,Credit Card
T100318,C1326,2025-06-11,31.0,Female,NC,Durham,Home & Kitchen,Cookware Set,4.0,86.02,344.08,PayPal
T100917,C1293,2025-04-16,36.0,Female,NC,Durham,Sports & Outdoors,Yoga Mat,1.0,76.22,76.22,Cash
T100312,C1256,2025-04-07,56.0,Female,OH,Cleveland,Beauty,Hair Dryer,1.0,43.26,43.26,PayPal
T100075,C1183,2025-05-21,57.0,Male,GA,Atlanta,Beauty,Hair Dryer,8.0,44.65,357.2,Debit Card
T100173,C1335,2025-09-03,64.0,Male,IL,Naperville,Home & Kitchen,Vacuum Cleaner,4.0,24.5,98.0,PayPal
T100876,C1187,2025-03-29,39.0,Male,GA,Savannah,Home & Kitchen,Cookware Set,4.0,52.07,208.28,Credit Card
T100051,C1226,2025-04-26,46.0,Female,NC,Raleigh,Sports & Outdoors,Dumbbell Set,3.0,130.63,391.89,PayPal
T100551,C1276,2025-02-20,44.0,Male,TX,Austin,Electronics,Smartwatch,4.0,204.54500000000002,818.18,Credit Card
T100854,C1118,2025-06-05,31.0,Male,GA,Augusta,Books,Mystery Novel,5.0,30.88,154.4,Debit Card
T100958,C1002,2025-10-25,55.0,Female,NC,Charlotte,Clothing,Wool Sweater,4.0,72.07,288.28,Credit Card
T100220,C1044,2025-10-11,21.0,Male,GA,Savannah,Electronics,Wireless Earbuds,3.0,50.85,152.55,Cash
T100508,C1321,2025-06-22,24.0,Male,CA,San Francisco,Sports & Outdoors,Bicycle Helmet,5.0,76.22,381.1,PayPal
T100608,C1290,2025-06-13,64.0,Male,WA,Seattle,Home & Kitchen,Cookware Set,3.0,135.27,405.81,Debit Card
T100387,C1101,2025-03-16,29.0,Female,NY,New York City,Home & Kitchen,Blender,3.0,120.3,360.9,Credit Card
T100093,C1023,2025-09-22,70.0,Male,FL,Orlando,Home & Kitchen,Coffee Maker,3.0,41.49,124.47,PayPal
T100148,C1064,2025-06-28,41.0,Female,TX,Houston,Beauty,Perfume,4.0,53.16,212.64,Credit Card
T100482,C1221,2025-03-15,43.0,Female,GA,Atlanta,Beauty,Perfume,2.0,58.44,116.88,Gift Card
T100887,C1304,2025-08-25,48.0,Female,NC,Raleigh,Home & Kitchen,Coffee Maker,3.0,121.5,364.5,Debit Card
T100249,C1192,2025-08-07,52.0,Female,IL,Chicago,Books,Cookbook,4.0,9.65,38.6,Credit Card
T100340,C1060,2025-02-21,70.0,Female,PA,Pittsburgh,Beauty,Shampoo Set,3.0,26.58,79.74,Credit Card
T100654,C1207,2025-09-14,46.0,Female,PA,Erie,Books,Mystery Novel,5.0,15.08,75.4,Cash
T100200,C1332,2025-06-28,35.0,Male,IL,Chicago,Books,Children's Book,5.0,12.37,61.85,Credit Card
T100091,C1019,2025-02-26,43.0,Female,NC,Durham,Electronics,Phone Charger,4.0,204.54500000000002,818.18,Credit Card
T100540,C1326,2025-01-10,31.0,Female,NC,Durham,Sports & Outdoors,Bicycle Helmet,5.0,103.43,517.15,Credit Card
T100584,C1035,2025-02-21,21.0,Female,PA,Erie,Beauty,Hair Dryer,2.0,49.68,99.36,Credit Card
T100442,C1264,2025-04-01,74.0,Female,FL,Orlando,Books,Children's Book,4.0,19.61,78.44,PayPal
T100875,C1177,2025-06-17,27.0,Female,PA,Erie,Electronics,Bluetooth Speaker,4.0,60.73,242.92,Credit Card
T100280,C1294,2025-02-09,49.0,Male,PA,Erie,Clothing,Running Shoes,3.0,91.72,275.16,Credit Card
T100410,C1172,2025-08-09,46.0,Male,CA,San Francisco,Toys,Puzzle Set,6.0,15.31,91.86,Debit Card
T100649,C1098,2025-02-07,54.0,Female,GA,Augusta,Toys,Remote Control Car,3.0,39.39,118.17,Gift Card
T100568,C1121,2025-02-23,56.0,Female,FL,Orlando,Books,Children's Book,2.0,24.69,49.38,PayPal
T100753,C1003,2025-04-26,43.0,Male,NC,Durham,Sports & Outdoors,Bicycle Helmet,4.0,96.76,387.04,PayPal
T100965,C1090,2025-09-22,42.0,Female,OH,Columbus,Electronics,Bluetooth Speaker,4.0,113.4,453.6,Credit Card
T100335,C1280,2025-10-11,33.0,Female,GA,Augusta,Books,Cookbook,4.0,10.96,43.84,Cash
T100908,C1108,2025-04-02,44.0,Female,WA,Seattle,Beauty,Hair Dryer,3.0,20.58,61.74,PayPal
T100783,C1156,2025-04-26,25.0,Male,FL,Miami,Sports & Outdoors,Dumbbell Set,5.0,114.85,574.25,Credit Card
T100962,C1003,2025-10-16,43.0,Female,NC,Raleigh,Electronics,USB Drive,3.0,148.21,444.63,Credit Card
T100506,C1199,2025-09-25,72.0,Male,IL,Springfield,Books,Cookbook,5.0,12.41,62.05,Credit Card
T100781,C1029,2025-07-30,43.0,Female,CA,Los Angeles,Toys,Board Game,5.0,30.65,153.25,Debit Card
T100788,C1273,2025-01-18,72.0,Female,NY,New York City,Electronics,Bluetooth Speaker,1.0,103.71,103.71,Credit Card
T100092,C1020,2025-07-31,46.0,Male,GA,Atlanta,Electronics,Wireless Earbuds,6.0,186.31,1117.86,Debit Card
T100592,C1036,2025-06-20,66.0,Female,IL,Chicago,Toys,Puzzle Set,6.0,204.54500000000002,1227.27,Credit Card
T100771,C1150,2025-02-12,66.0,Male,OH,Columbus,Toys,Remote Control Car,5.0,204.54500000000002,1022.73,PayPal
T100767,C1151,2025-03-20,34.0,Female,OH,Cincinnati,Electronics,Smartwatch,1.0,148.3,148.3,Credit Card
T100898,C1095,2025-09-27,34.0,Female,IL,Chicago,Home & Kitchen,Cookware Set,4.0,80.42,321.68,Cash
T100999,C1205,2025-08-29,33.0,Female,PA,Pittsburgh,Electronics,Bluetooth Speaker,5.0,124.41,622.05,PayPal
T100575,C1237,2025-08-05,42.0,Male,WA,Seattle,Clothing,Denim Jeans,2.0,71.67,143.34,Gift Card
T100573,C1146,2025-05-30,19.0,Female,NY,New York City,Clothing,T-Shirt Pack,3.0,87.14,261.42,Gift Card
T100278,C1254,2025-05-15,55.0,Male,GA,Atlanta,Toys,Building Blocks,3.0,32.98,98.94,PayPal
T100279,C1137,2025-04-07,19.0,Male,NC,Durham,Electronics,Wireless Earbuds,2.0,61.2,122.4,Credit Card
T100337,C1045,2025-09-26,73.0,Male,FL,Tampa,Home & Kitchen,Air Fryer,6.0,66.4,398.4,Credit Card
T100227,C1148,2025-02-12,64.0,Female,PA,Pittsburgh,Books,Mystery Novel,3.0,8.65,25.95,PayPal
T100008,C1277,2025-05-18,62.0,Male,OH,Columbus,Sports & Outdoors,Yoga Mat,4.0,42.93,171.72,PayPal
T100085,C1144,2025-03-17,74.0,Female,WA,Tacoma,Beauty,Shampoo Set,5.0,36.8,184.0,Credit Card
T100777,C1091,2025-05-29,63.0,Male,TX,Dallas,Home & Kitchen,Vacuum Cleaner,1.0,39.72,39.72,Credit Card
T100759,C1335,2025-06-14,64.0,Male,IL,Chicago,Electronics,Wireless Earbuds,4.0,96.15,384.6,Cash
T100096,C1112,2025-10-06,49.0,Female,GA,Augusta,Home & Kitchen,Coffee Maker,4.0,136.16,544.64,Debit Card
T100341,C1186,2025-03-02,27.0,Male,WA,Seattle,Clothing,Winter Jacket,4.0,18.12,72.48,Gift Card
T100121,C1308,2025-08-23,35.0,Male,OH,Columbus,Sports & Outdoors,Bicycle Helmet,3.0,103.34,310.02,PayPal
T100156,C1017,2025-06-06,25.0,Female,NY,Albany,Toys,Board Game,4.0,33.96,135.84,Gift Card
T100780,C1196,2025-07-11,37.0,Male,WA,Spokane,Books,Self-Help Guide,1.0,26.76,26.76,Gift Card
T100670,C1211,2025-05-31,58.0,Male,GA,Atlanta,Books,Mystery Novel,2.0,30.49,60.98,Cash
T100706,C1137,2025-09-20,19.0,Male,NC,Raleigh,Beauty,Face Moisturizer,2.0,8.93,17.86,PayPal
T100633,C1244,2025-01-14,53.0,Female,TX,Dallas,Toys,Board Game,5.0,35.81,179.05,Credit Card
T100470,C1116,2025-03-15,20.0,Female,GA,Atlanta,Home & Kitchen,Air Fryer,2.0,20.76,41.52,PayPal
T100557,C1119,2025-04-16,24.0,Female,WA,Seattle,Beauty,Perfume,7.0,49.88,349.16,Debit Card
T100293,C1253,2025-05-12,36.0,Female,OH,Cleveland,Home & Kitchen,Vacuum Cleaner,3.0,50.7,152.1,PayPal
T100851,C1257,2025-01-06,23.0,Male,GA,Savannah,Electronics,Bluetooth Speaker,3.0,177.52,532.56,Credit Card
T100774,C1009,2025-05-12,23.0,Male,FL,Miami,Clothing,Running Shoes,2.0,82.98,165.96,Debit Card
T100164,C1001,2025-02-19,62.0,Female,NY,Buffalo,Clothing,Running Shoes,5.0,51.09,255.45,Credit Card
T100775,C1155,2025-10-13,55.0,Male,FL,Tampa,Clothing,Wool Sweater,4.0,43.88,175.52,Cash
T100282,C1023,2025-07-15,70.0,Male,FL,Orlando,Home & Kitchen,Vacuum Cleaner,2.0,93.06,186.12,Debit Card
T100364,C1075,2025-08-26,45.0,Male,NY,Buffalo,Toys,Board Game,6.0,31.44,188.64,Credit Card
T100310,C1070,2025-04-28,63.0,Male,WA,Seattle,Beauty,Makeup Kit,4.0,47.22,188.88,Credit Card
T100510,C1229,2025-01-25,28.0,Female,PA,Erie,Clothing,T-Shirt Pack,3.0,79.27,237.81,Credit Card
T100179,C1321,2025-09-10,24.0,Male,CA,San Francisco,Sports & Outdoors,Yoga Mat,2.0,138.85,277.7,PayPal
T100069,C1244,2025-05-17,53.0,Female,TX,Austin,Toys,Building Blocks,5.0,30.04,150.2,Gift Card
T100973,C1000,2025-08-28,23.0,Female,NY,New York City,Books,Biography,8.0,29.92,239.36,PayPal
T100933,C1211,2025-09-19,58.0,Male,GA,Savannah,Home & Kitchen,Blender,2.0,27.46,54.92,Credit Card
T100712,C1074,2025-10-08,46.0,Male,FL,Miami,Beauty,Shampoo Set,1.0,15.88,15.88,PayPal
T100988,C1205,2025-08-10,33.0,Female,PA,Philadelphia,Beauty,Shampoo Set,2.0,30.24,60.48,Debit Card
T100058,C1147,2025-10-07,31.0,Male,FL,Orlando,Sports & Outdoors,Yoga Mat,2.0,60.22,120.44,Credit Card
T100921,C1303,2025-10-04,69.0,Female,NC,Raleigh,Home & Kitchen,Vacuum Cleaner,2.0,67.7,135.4,Cash
T100363,C1115,2025-02-02,50.0,Female,NY,Albany,Books,Biography,5.0,24.07,120.35,Debit Card
T100878,C1220,2025-07-03,25.0,Male,WA,Tacoma,Clothing,Wool Sweater,2.0,49.67,99.34,Credit Card
T100265,C1273,2025-08-31,72.0,Female,NY,Buffalo,Beauty,Perfume,8.0,27.21,217.68,Cash
T100797,C1002,2025-09-25,55.0,Female,NC,Durham,Beauty,Hair Dryer,5.0,55.03,275.15,Debit Card
T100829,C1310,2025-01-20,55.0,Female,IL,Naperville,Toys,Building Blocks,4.0,19.44,77.76,PayPal
T100380,C1027,2025-05-16,64.0,Male,OH,Cleveland,Clothing,T-Shirt Pack,2.0,89.99,179.98,Cash
T100604,C1138,2025-07-21,37.0,Female,FL,Miami,Clothing,Winter Jacket,2.0,47.67,95.34,Credit Card
T100709,C1059,2025-08-24,56.0,Female,NC,Charlotte,Toys,Building Blocks,6.0,24.19,145.14,PayPal
T100794,C1056,2025-04-10,49.0,Female,GA,Atlanta,Beauty,Face Moisturizer,2.0,204.54500000000002,409.09,Cash
T100757,C1069,2025-04-25,44.0,Female,CA,Los Angeles,Books,Cookbook,3.0,23.35,70.05,Gift Card
T100147,C1015,2025-06-27,62.0,Male,GA,Augusta,Electronics,Smartwatch,2.0,172.43,344.86,Credit Card
T100251,C1159,2025-05-13,62.0,Female,NY,New York City,Toys,Building Blocks,5.0,48.86,244.3,Credit Card
T100671,C1101,2025-07-26,29.0,Female,NY,Buffalo,Beauty,Perfume,5.0,60.4,302.0,Debit Card
T100905,C1232,2025-02-02,19.0,Male,NY,New York City,Electronics,Bluetooth Speaker,2.0,159.68,319.36,Credit Card
T100212,C1058,2025-04-01,60.0,Female,IL,Naperville,Electronics,Bluetooth Speaker,9.5,149.7,1422.15,Credit Card
T100440,C1176,2025-07-18,46.0,Male,GA,Atlanta,Books,Children's Book,6.0,27.18,163.08,Cash
T100915,C1296,2025-07-13,66.0,Male,GA,Atlanta,Home & Kitchen,Air Fryer,4.0,98.49,393.96,Credit Card
T100330,C1219,2025-10-18,69.0,Male,NY,Albany,Books,Cookbook,5.0,12.38,61.9,Credit Card
T100810,C1239,2025-10-17,53.0,Male,NC,Charlotte,Electronics,Phone Charger,4.0,122.4,489.6,PayPal
T100276,C1257,2025-06-15,23.0,Male,GA,Atlanta,Clothing,Denim Jeans,6.0,68.48,410.88,Credit Card
T100816,C1116,2025-02-09,46.0,Female,GA,Savannah,Home & Kitchen,Cookware Set,1.0,140.49,140.49,Debit Card
T100692,C1093,2025-04-14,40.0,Female,TX,Austin,Home & Kitchen,Coffee Maker,2.0,86.91,173.82,Debit Card
T100718,C1239,2025-07-28,53.0,Male,NC,Charlotte,Beauty,Hair Dryer,4.0,9.84,39.36,PayPal
T100448,C1149,2025-05-24,21.0,Male,PA,Philadelphia,Home & Kitchen,Coffee Maker,4.0,63.62,254.48,Gift Card
T100385,C1263,2025-01-31,70.0,Male,NC,Raleigh,Home & Kitchen,Vacuum Cleaner,1.0,112.18,112.18,Credit Card
T100860,C1066,2025-06-25,46.0,Female,NC,Durham,Home & Kitchen,Air Fryer,5.0,72.96,364.8,Debit Card
T100524,C1262,2025-03-27,35.0,Male,FL,Miami,Electronics,USB Drive,4.0,77.84,311.36,Credit Card
T100303,C1114,2025-09-05,46.0,Male,OH,Columbus,Sports & Outdoors,Water Bottle,1.0,35.26,35.26,Gift Card
T100487,C1235,2025-07-31,59.0,Male,NY,Buffalo,Beauty,Shampoo Set,3.0,35.86,107.58,Debit Card
T100766,C1220,2025-09-04,25.0,Male,WA,Seattle,Clothing,Winter Jacket,4.0,66.17,264.68,Debit Card
