TransactionID,CustomerID,TransactionDate,CustomerAge,Gender,State,City,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
T100824,C1112,2025-06-11,49.0,Female,GA,Augusta,Home & Kitchen,Blender,2,64.62,129.24,Cash
T100195,C1125,2025-03-01,50.0,Male,IL,Chicago,Sports & Outdoors,Camping Tent,1,63.52,63.52,Credit Card
T100336,C1123,2025-01-10,44.0,Female,NC,Durham,Clothing,T-Shirt Pack,1,202.06,202.06,Gift Card
T100365,C1083,2025-01-05,65.0,Female,CA,San Francisco,Home & Kitchen,Cookware Set,2,147.08,294.16,PayPal
T100484,C1220,2025-10-22,25.0,Male,WA,Tacoma,Home & Kitchen,Blender,2,180.47,360.94,Credit Card
T100028,C1228,2025-08-20,49.0,Female,FL,Tampa,Electronics,Bluetooth Speaker,2,70.49,140.98,Cash
T100800,C1210,2025-09-06,46.0,Male,NC,Charlotte,Clothing,Winter Jacket,2,10.17,20.34,Credit Card
T100609,C1091,2025-06-20,63.0,Male,TX,Dallas,Toys,Board Game,2,148.4,296.8,Credit Card
T100896,C1105,2025-10-27,62.0,Female,NC,Durham,Home & Kitchen,Vacuum Cleaner,3,155.17,465.51,Credit Card
T100714,C1216,2025-06-07,22.0,Male,NY,New York City,Home & Kitchen,Air Fryer,4,52.91,211.64,Cash
T100137,C1239,2025-08-15,53.0,Male,NC,Charlotte,Beauty,Face Moisturizer,1,176.87,176.87,Gift Card
T100574,C1335,2025-02-03,64.0,Male,IL,Springfield,Toys,Building Blocks,4,174.41,697.64,PayPal
T100791,C1202,2025-09-01,46.0,Female,PA,Philadelphia,Beauty,Shampoo Set,3,61.23,183.69,Credit Card
T100477,C1002,2025-08-14,55.0,Female,NC,Raleigh,Clothing,T-Shirt Pack,3,47.8,143.4,Debit Card
T100520,C1263,2025-08-30,70.0,Male,NC,Charlotte,Clothing,T-Shirt Pack,1,34.57,34.57,Debit Card
T100393,C1143,2025-10-23,41.0,Female,WA,Tacoma,Clothing,Denim Jeans,3,69.55,208.65,PayPal
T100382,C1273,2025-06-23,72.0,Female,NY,New York City,Electronics,Wireless Earbuds,4,61.04,244.16,Credit Card
T100221,C1211,2025-08-22,58.0,Male,GA,Atlanta,Sports & Outdoors,Camping Tent,4,140.45,561.8,Credit Card
T100013,C1249,2025-07-10,20.0,Male,NY,New York City,Clothing,Denim Jeans,4,135.36,541.44,Credit Card
T100937,C1307,2025-03-05,49.0,Male,NY,Buffalo,Books,Children's Book,4,102.96,411.84,Cash
T100495,C1255,2025-07-18,26.0,Male,GA,Augusta,Beauty,Shampoo Set,5,178.16,890.8,Gift Card
T100673,C1121,2025-02-27,56.0,Female,FL,Miami,Electronics,Smartwatch,1,15.01,15.01,Credit Card
T100539,C1088,2025-09-10,61.0,Female,PA,Pittsburgh,Home & Kitchen,Vacuum Cleaner,1,101.19,101.19,Debit Card
T100328,C1039,2025-02-27,54.0,Female,FL,Tampa,Toys,Remote Control Car,3,138.73,416.19,Credit Card
T100012,C1304,2025-09-30,48.0,Female,NC,Durham,Books,Cookbook,2,202.78,405.56,Debit Card
T100979,C1218,2025-10-07,43.0,Female,TX,Houston,Toys,Building Blocks,5,164.72,823.6,Cash
T100964,C1233,2025-03-30,61.0,Female,GA,Savannah,Clothing,T-Shirt Pack,4,26.83,107.32,Gift Card
T100206,C1197,2025-02-11,24.0,Male,GA,Savannah,Clothing,Wool Sweater,2,98.82,197.64,Debit Card
T100103,C1015,2025-04-23,62.0,Male,GA,Savannah,Beauty,Makeup Kit,2,165.98,331.96,PayPal
T100852,C1104,2025-10-01,63.0,Male,NC,Durham,Sports & Outdoors,Dumbbell Set,4,116.65,466.6,Credit Card
T100309,C1289,2025-01-17,44.0,Male,NC,Durham,Toys,Remote Control Car,2,216.23,432.46,PayPal
T100536,C1070,2025-10-01,63.0,Male,WA,Tacoma,Clothing,Wool Sweater,1,55.47,55.47,Credit Card
T100222,C1287,2025-01-05,50.0,Female,TX,Dallas,Toys,Remote Control Car,4,27.17,108.68,Gift Card
T100153,C1229,2025-02-23,28.0,Male,PA,Pittsburgh,Electronics,Phone Charger,7,197.33,1381.31,Debit Card
T100180,C1094,2025-04-26,69.0,Male,CA,Los Angeles,Toys,Puzzle Set,3,79.87,239.61,Credit Card
T100182,C1260,2025-05-11,63.0,Male,GA,Augusta,Beauty,Hair Dryer,1,170.58,170.58,Cash
T100930,C1261,2025-03-19,27.0,Male,GA,Atlanta,Home & Kitchen,Cookware Set,2,68.08,136.16,Debit Card
T100331,C1153,2025-02-26,34.0,Male,CA,Los Angeles,Clothing,Running Shoes,3,195.22,585.66,Gift Card
T100497,C1148,2025-07-25,64.0,Female,PA,Philadelphia,Clothing,T-Shirt Pack,5,80.15,400.75,Credit Card
T100316,C1229,2025-09-08,28.0,Female,PA,Erie,Books,Cookbook,2,10.75,21.5,Gift Card
T100141,C1338,2025-01-12,29.0,Female,CA,Los Angeles,Beauty,Hair Dryer,4,58.26,233.04,Debit Card
T100691,C1073,2025-06-02,25.0,Male,FL,Orlando,Electronics,Wireless Earbuds,3,32.05,96.15,Debit Card
T100814,C1304,2025-06-12,48.0,Female,NC,Raleigh,Sports & Outdoors,Dumbbell Set,3,174.86,524.58,Credit Card
T100742,C1230,2025-06-23,44.0,Female,TX,Houston,Sports & Outdoors,Water Bottle,4,176.0,704.0,PayPal
T100210,C1162,2025-07-25,41.0,Male,OH,Cincinnati,Electronics,USB Drive,5,63.82,319.1,Debit Card
T100142,C1183,2025-10-27,57.0,Male,GA,Atlanta,Sports & Outdoors,Bicycle Helmet,5,112.26,561.3,Credit Card
T100514,C1070,2025-09-02,63.0,Male,WA,Seattle,Clothing,Denim Jeans,3,162.69,488.07,Debit Card
T100362,C1200,2025-04-27,46.0,Male,OH,Cleveland,Toys,Action Figure,5,90.77,453.85,Gift Card
T100004,C1086,2025-05-09,23.0,Male,TX,Dallas,Toys,Puzzle Set,4,47.26,189.04,Cash
T100044,C1112,2025-09-06,49.0,Female,GA,Atlanta,Sports & Outdoors,Dumbbell Set,2,94.53,189.06,PayPal
T100281,C1244,2025-07-16,53.0,Female,TX,Dallas,Sports & Outdoors,Bicycle Helmet,3,76.18,228.54,Cash
T100202,C1001,2025-08-15,62.0,Female,NY,Albany,Toys,Action Figure,2,107.99,215.98,Credit Card
T100614,C1153,2025-03-30,34.0,Male,CA,San Francisco,Beauty,Makeup Kit,3,20.2,60.6,Credit Card
T100358,C1219,2025-06-10,69.0,Male,NY,New York City,Clothing,Winter Jacket,3,70.0,210.0,PayPal
T100547,C1212,2025-05-31,62.0,Male,PA,Pittsburgh,Clothing,Running Shoes,2,70.4,140.8,Debit Card
T100371,C1296,2025-10-02,66.0,Male,GA,Savannah,Home & Kitchen,Vacuum Cleaner,3,194.45,583.35,Gift Card
T100630,C1046,2025-01-20,43.0,Female,PA,Erie,Toys,Board Game,1,209.89,209.89,Debit Card
T100728,C1257,2025-01-31,23.0,Male,GA,Savannah,Clothing,Winter Jacket,5,103.12,515.6,Cash
T100237,C1046,2025-09-18,43.0,Female,PA,Pittsburgh,Electronics,Bluetooth Speaker,5,337.57000000000005,1687.85,Credit Card
T100723,C1164,2025-01-02,46.0,Female,IL,Springfield,Clothing,T-Shirt Pack,4,106.63,426.52,Gift Card
T100273,C1101,2025-10-04,29.0,Female,NY,New York City,Electronics,USB Drive,4,105.04,420.16,Credit Card
T100716,C1236,2025-02-08,55.0,Female,TX,Austin,Books,Cookbook,1,12.77,12.77,Credit Card
T100194,C1254,2025-04-07,55.0,Male,GA,Augusta,Beauty,Face Moisturizer,5,86.09,430.45,Credit Card
T100513,C1324,2025-02-26,73.0,Male,CA,Los Angeles,Home & Kitchen,Blender,5,109.59,547.95,Debit Card
T100811,C1077,2025-04-16,30.0,Female,GA,Atlanta,Clothing,Wool Sweater,2,76.89,153.78,Credit Card
T100945,C1258,2025-01-26,27.0,Female,NY,Buffalo,Beauty,Shampoo Set,1,183.43,183.43,Cash
T100209,C1144,2025-05-31,74.0,Female,WA,Tacoma,Toys,Remote Control Car,1,217.69,217.69,Credit Card
T100162,C1249,2025-04-24,46.0,Male,NY,New York City,Toys,Action Figure,4,188.57,754.28,Cash
T100702,C1241,2025-10-13,51.0,Male,PA,Philadelphia,Clothing,Wool Sweater,1,40.37,40.37,Debit Card
T100602,C1162,2025-08-08,41.0,Male,OH,Cincinnati,Books,Mystery Novel,3,29.44,88.32,Credit Card
T100087,C1300,2025-05-24,38.0,Female,CA,San Francisco,Beauty,Face Moisturizer,3,15.61,46.83,Credit Card
T100942,C1303,2025-06-06,69.0,Male,NC,Charlotte,Toys,Action Figure,2,149.71,299.42,Cash
T100639,C1209,2025-09-02,62.0,Male,TX,Austin,Books,Biography,4,184.03,736.12,Credit Card
T100190,C1304,2025-06-26,48.0,Female,NC,Charlotte,Home & Kitchen,Cookware Set,1,160.23,160.23,Credit Card
T100178,C1242,2025-02-18,23.0,Female,IL,Naperville,Beauty,Shampoo Set,3,118.06,354.18,PayPal
T100595,C1013,2025-01-06,61.0,Female,FL,Orlando,Books,Biography,1,205.51,205.51,Credit Card
T100392,C1189,2025-07-10,35.0,Male,PA,Pittsburgh,Books,Cookbook,3,65.4,196.2,Debit Card
T100910,C1141,2025-06-30,30.0,Female,IL,Springfield,Beauty,Perfume,2,197.99,395.98,Credit Card
T100961,C1330,2025-06-19,49.0,Male,NY,Buffalo,Beauty,Makeup Kit,3,149.84,449.52,PayPal
T100729,C1064,2025-04-03,46.0,Male,TX,Houston,Electronics,Wireless Earbuds,3,25.72,77.16,Credit Card
T100511,C1027,2025-04-03,64.0,Male,OH,Columbus,Books,Children's Book,3,219.5,658.5,Cash
T100646,C1159,2025-04-22,62.0,Female,NY,Buffalo,Electronics,Bluetooth Speaker,4,163.7,654.8,PayPal
T100439,C1231,2025-03-11,46.0,Male,IL,Chicago,Books,Biography,1,138.26,138.26,Credit Card
T100471,C1231,2025-04-18,66.0,Male,IL,Naperville,Sports & Outdoors,Camping Tent,1,182.79,182.79,Cash
T100398,C1286,2025-02-13,27.0,Male,TX,Houston,Electronics,Smartwatch,1,337.57000000000005,337.57,Debit Card
T100616,C1333,2025-04-13,65.0,Female,PA,Pittsburgh,Beauty,Shampoo Set,2,337.57000000000005,675.14,PayPal
T100035,C1122,2025-04-22,46.0,Male,PA,Pittsburgh,Electronics,Wireless Earbuds,5,110.19,550.95,Credit Card
T100734,C1244,2025-09-27,53.0,Female,TX,Dallas,Beauty,Perfume,4,198.45,793.8,PayPal
T100043,C1122,2025-06-26,55.0,Male,PA,Erie,Clothing,T-Shirt Pack,4,93.47,373.88,Cash
T100261,C1074,2025-01-31,57.0,Male,FL,Miami,Electronics,Bluetooth Speaker,4,83.2,332.8,Credit Card
T100944,C1134,2025-09-08,63.0,Male,FL,Miami,Books,Children's Book,4,153.82,615.28,Credit Card
T100429,C1238,2025-01-13,35.0,Female,WA,Spokane,Books,Self-Help Guide,5,89.67,448.35,Debit Card
T100228,C1224,2025-03-18,59.0,Female,NC,Charlotte,Beauty,Perfume,4,106.07,424.28,Credit Card
T100005,C1265,2025-01-16,51.0,Male,NY,Albany,Beauty,Face Moisturizer,1,211.47,211.47,Credit Card
T100848,C1179,2025-04-29,46.0,Female,OH,Columbus,Toys,Building Blocks,3,170.99,512.97,Credit Card
T100318,C1057,2025-05-15,26.0,Male,CA,Los Angeles,Electronics,Wireless Earbuds,3,29.19,87.57,Credit Card
T100917,C1000,2025-05-28,23.0,Female,NY,Albany,Books,Self-Help Guide,1,25.7,25.7,Debit Card
T100312,C1277,2025-02-13,62.0,Male,OH,Cincinnati,Home & Kitchen,Blender,1,25.08,25.08,Credit Card
T100075,C1149,2025-03-23,21.0,Male,PA,Erie,Sports & Outdoors,Camping Tent,5,205.75,1028.75,Debit Card
T100173,C1170,2025-06-01,24.0,Female,IL,Naperville,Toys,Puzzle Set,5,190.22,951.1,Gift Card
T100876,C1066,2025-08-07,69.0,Female,NC,Raleigh,Beauty,Makeup Kit,2,149.22,298.44,Credit Card
T100051,C1237,2025-03-27,42.0,Male,WA,Spokane,Sports & Outdoors,Bicycle Helmet,2,62.66,125.32,Gift Card
T100551,C1281,2025-03-30,46.0,Male,IL,Naperville,Home & Kitchen,Air Fryer,5,12.83,64.15,Debit Card
T100854,C1243,2025-03-19,55.0,Male,NC,Durham,Home & Kitchen,Coffee Maker,1,26.47,26.47,Cash
T100958,C1164,2025-10-22,41.0,Female,IL,Springfield,Clothing,Denim Jeans,5,33.36,166.8,Credit Card
T100220,C1234,2025-08-16,46.0,Male,OH,Cleveland,Beauty,Hair Dryer,3,18.4,55.2,PayPal
T100508,C1009,2025-05-02,23.0,Male,FL,Miami,Beauty,Hair Dryer,5,123.52,617.6,Cash
T100608,C1096,2025-03-19,31.0,Female,PA,Erie,Clothing,Denim Jeans,2,150.12,300.24,Credit Card
T100387,C1142,2025-07-06,46.0,Female,NC,Raleigh,Beauty,Perfume,5,211.57,1057.85,Credit Card
T100093,C1038,2025-01-27,33.0,Female,IL,Naperville,Electronics,Phone Charger,4,102.57,410.28,Credit Card
T100148,C1136,2025-03-14,52.0,Female,CA,Los Angeles,Home & Kitchen,Cookware Set,3,184.56,553.68,Cash
T100482,C1049,2025-03-07,62.0,Female,NY,Buffalo,Home & Kitchen,Coffee Maker,5,61.48,307.4,PayPal
T100887,C1292,2025-10-18,72.0,Male,GA,Atlanta,Books,Mystery Novel,2,193.71,387.42,Gift Card
T100249,C1041,2025-03-23,61.0,Male,OH,Cincinnati,Books,Children's Book,4,80.37,321.48,Debit Card
T100340,C1140,2025-06-12,74.0,Female,WA,Spokane,Home & Kitchen,Vacuum Cleaner,3,29.37,88.11,Credit Card
T100654,C1162,2025-07-12,41.0,Male,OH,Cleveland,Books,Children's Book,5,194.02,970.1,Credit Card
T100200,C1115,2025-01-29,50.0,Female,NY,Albany,Clothing,Running Shoes,4,196.26,785.04,Credit Card
T100091,C1183,2025-04-01,57.0,Male,GA,Atlanta,Toys,Board Game,5,208.0,1040.0,Debit Card
T100540,C1068,2025-09-15,22.0,Female,OH,Cleveland,Beauty,Face Moisturizer,2,161.96,323.92,Debit Card
T100584,C1048,2025-10-13,56.0,Male,FL,Tampa,Beauty,Hair Dryer,3,98.7,296.1,Credit Card
T100442,C1280,2025-08-12,33.0,Female,GA,Savannah,Toys,Board Game,4,45.41,181.64,Credit Card
T100875,C1072,2025-01-10,44.0,Female,NC,Charlotte,Sports & Outdoors,Water Bottle,1,119.99,119.99,Debit Card
T100280,C1057,2025-06-23,46.0,Male,CA,Los Angeles,Sports & Outdoors,Dumbbell Set,3,85.42,256.26,Debit Card
T100410,C1064,2025-06-23,41.0,Male,TX,Houston,Home & Kitchen,Coffee Maker,5,38.74,193.7,Credit Card
T100649,C1121,2025-02-05,56.0,Female,FL,Orlando,Electronics,Bluetooth Speaker,2,41.51,83.02,Debit Card
T100568,C1242,2025-02-02,23.0,Male,IL,Springfield,Books,Mystery Novel,2,100.77,201.54,Credit Card
T100753,C1212,2025-04-24,62.0,Male,PA,Pittsburgh,Books,Cookbook,1,96.7,96.7,Debit Card
T100965,C1113,2025-09-10,44.0,Female,GA,Atlanta,Home & Kitchen,Cookware Set,1,147.03,147.03,Debit Card
T100335,C1199,2025-09-18,72.0,Male,IL,Chicago,Sports & Outdoors,Camping Tent,1,101.5,101.5,Credit Card
T100908,C1095,2025-09-02,34.0,Female,IL,Naperville,Sports & Outdoors,Dumbbell Set,1,180.6,180.6,Credit Card
T100783,C1124,2025-02-22,66.0,Male,FL,Tampa,Clothing,Running Shoes,2,130.19,260.38,Debit Card
T100962,C1020,2025-08-16,46.0,Male,GA,Savannah,Sports & Outdoors,Dumbbell Set,4,216.32,865.28,Credit Card
T100506,C1257,2025-05-17,23.0,Male,GA,Atlanta,Electronics,Bluetooth Speaker,1,143.33,143.33,Credit Card
T100781,C1186,2025-08-21,27.0,Male,WA,Spokane,Toys,Puzzle Set,4,161.39,645.56,Gift Card
T100788,C1252,2025-06-29,28.0,Female,PA,Erie,Electronics,Smartwatch,3,120.06,360.18,Gift Card
T100092,C1328,2025-03-25,26.0,Female,GA,Atlanta,Toys,Remote Control Car,4,110.38,441.52,Debit Card
T100592,C1100,2025-04-06,65.0,Female,NY,Buffalo,Toys,Building Blocks,4,83.75,335.0,PayPal
T100771,C1028,2025-04-17,49.0,Female,OH,Columbus,Beauty,Makeup Kit,2,117.73,235.46,Debit Card
T100767,C1167,2025-10-20,27.0,Male,WA,Spokane,Electronics,Bluetooth Speaker,4,92.95,371.8,PayPal
T100898,C1034,2025-03-21,68.0,Female,NY,Albany,Sports & Outdoors,Yoga Mat,1,84.26,84.26,PayPal
T100999,C1065,2025-06-10,36.0,Male,NC,Durham,Electronics,Wireless Earbuds,4,111.82,447.28,Credit Card
T100575,C1112,2025-07-20,49.0,Female,GA,Savannah,Beauty,Hair Dryer,2,169.63,339.26,Credit Card
T100573,C1129,2025-08-04,54.0,Male,NC,Durham,Toys,Remote Control Car,5,45.69,228.45,Credit Card
T100278,C1138,2025-02-05,37.0,Female,FL,Orlando,Beauty,Perfume,4,39.63,158.52,Credit Card
T100279,C1279,2025-02-06,22.0,Male,NY,New York City,Books,Biography,1,337.57000000000005,337.57,Credit Card
T100337,C1164,2025-06-06,41.0,Male,IL,Springfield,Beauty,Makeup Kit,2,153.27,306.54,Credit Card
T100227,C1230,2025-09-11,44.0,Female,TX,Houston,Electronics,USB Drive,4,209.51,838.04,Cash
T100008,C1172,2025-05-10,46.0,Male,CA,San Francisco,Electronics,Bluetooth Speaker,3,173.48,520.44,Credit Card
T100085,C1268,2025-06-22,52.0,Male,CA,Los Angeles,Electronics,Phone Charger,3,118.72,356.16,Credit Card
T100777,C1254,2025-08-10,55.0,Male,GA,Savannah,Sports & Outdoors,Bicycle Helmet,3,166.94,500.82,PayPal
T100759,C1282,2025-04-28,56.0,Male,OH,Cleveland,Beauty,Hair Dryer,2,81.88,163.76,Cash
T100096,C1172,2025-05-22,61.0,Male,CA,Sacramento,Sports & Outdoors,Bicycle Helmet,5,209.15,1045.75,Debit Card
T100341,C1160,2025-03-26,74.0,Male,OH,Cleveland,Home & Kitchen,Air Fryer,4,174.8,699.2,Credit Card
T100121,C1216,2025-10-06,46.0,Male,NY,Buffalo,Home & Kitchen,Blender,2,36.63,73.26,Gift Card
T100156,C1218,2025-09-01,43.0,Female,TX,Austin,Sports & Outdoors,Bicycle Helmet,3,158.88,476.64,PayPal
T100780,C1218,2025-06-19,43.0,Female,TX,Dallas,Electronics,Smartwatch,5,22.38,111.9,Debit Card
T100670,C1076,2025-02-10,36.0,Male,NC,Charlotte,Clothing,Winter Jacket,5,128.94,644.7,PayPal
T100706,C1307,2025-03-27,49.0,Male,NY,Albany,Clothing,Denim Jeans,3,143.24,429.72,Debit Card
T100633,C1076,2025-04-14,46.0,Male,NC,Durham,Beauty,Makeup Kit,2,19.27,38.54,Cash
T100470,C1096,2025-04-09,46.0,Female,PA,Erie,Electronics,Wireless Earbuds,5,214.42,1072.1,Credit Card
T100557,C1304,2025-03-25,48.0,Female,NC,Raleigh,Sports & Outdoors,Water Bottle,4,147.59,590.36,Credit Card
T100293,C1217,2025-02-08,23.0,Male,CA,San Francisco,Books,Cookbook,1,61.82,61.82,PayPal
T100851,C1334,2025-02-08,44.0,Male,TX,Austin,Books,Cookbook,5,187.83,939.15,Debit Card
T100774,C1144,2025-07-08,74.0,Female,WA,Seattle,Books,Children's Book,3,139.94,419.82,Credit Card
T100164,C1161,2025-04-11,55.0,Male,PA,Erie,Electronics,Bluetooth Speaker,3,187.29,561.87,Debit Card
T100775,C1052,2025-01-05,46.0,Male,GA,Atlanta,Books,Biography,3,135.59,406.77,Debit Card
T100282,C1283,2025-06-11,45.0,Female,NC,Charlotte,Books,Biography,1,68.12,68.12,Cash
T100364,C1081,2025-08-20,42.0,Male,IL,Naperville,Clothing,Running Shoes,1,114.26,114.26,Credit Card
T100310,C1022,2025-07-17,28.0,Female,IL,Chicago,Electronics,Wireless Earbuds,1,24.25,24.25,PayPal
T100510,C1250,2025-05-14,28.0,Male,FL,Orlando,Sports & Outdoors,Yoga Mat,7,337.57000000000005,2362.99,Debit Card
T100179,C1004,2025-01-12,42.0,Female,NC,Durham,Sports & Outdoors,Camping Tent,2,30.95,61.9,Credit Card
T100069,C1009,2025-07-15,23.0,Male,FL,Tampa,Electronics,Phone Charger,2,97.62,195.24,Credit Card
T100973,C1281,2025-09-09,45.0,Male,IL,Springfield,Clothing,T-Shirt Pack,4,207.7,830.8,PayPal
T100933,C1079,2025-07-21,56.0,Female,IL,Chicago,Toys,Puzzle Set,3,153.88,461.64,Debit Card
T100712,C1068,2025-04-06,22.0,Female,OH,Columbus,Beauty,Perfume,5,36.27,181.35,PayPal
T100988,C1122,2025-09-18,55.0,Male,PA,Pittsburgh,Sports & Outdoors,Bicycle Helmet,3,55.14,165.42,Credit Card
T100058,C1079,2025-10-02,56.0,Female,IL,Naperville,Books,Mystery Novel,3,197.32,591.96,Credit Card
T100921,C1043,2025-10-22,46.0,Male,GA,Savannah,Books,Mystery Novel,2,97.95,195.9,Debit Card
T100363,C1020,2025-08-11,46.0,Male,GA,Atlanta,Books,Self-Help Guide,1,17.41,17.41,Cash
T100878,C1087,2025-10-04,35.0,Female,PA,Pittsburgh,Clothing,T-Shirt Pack,5,91.35,456.75,Credit Card
T100265,C1206,2025-01-07,61.0,Male,CA,Los Angeles,Home & Kitchen,Coffee Maker,2,162.98,325.96,Gift Card
T100797,C1208,2025-04-30,33.0,Female,CA,San Francisco,Beauty,Shampoo Set,4,105.9,423.6,Cash
T100829,C1048,2025-06-18,56.0,Male,FL,Orlando,Clothing,Denim Jeans,2,195.76,391.52,Cash
T100380,C1206,2025-07-18,61.0,Male,CA,San Francisco,Sports & Outdoors,Yoga Mat,4,206.49,825.96,Credit Card
T100604,C1153,2025-09-23,34.0,Male,CA,Los Angeles,Home & Kitchen,Vacuum Cleaner,5,72.95,364.75,Credit Card
T100709,C1122,2025-06-16,55.0,Male,PA,Pittsburgh,Home & Kitchen,Cookware Set,2,156.84,313.68,Cash
T100794,C1141,2025-01-12,30.0,Female,IL,Springfield,Clothing,Wool Sweater,5,54.9,274.5,Debit Card
T100757,C1005,2025-09-30,66.0,Male,NY,New York City,Electronics,USB Drive,3,100.93,302.79,Gift Card
T100147,C1118,2025-04-13,31.0,Male,GA,Augusta,Home & Kitchen,Coffee Maker,3,218.63,655.89,Gift Card
T100251,C1020,2025-10-11,46.0,Male,GA,Atlanta,Toys,Remote Control Car,5,43.16,215.8,Gift Card
T100671,C1137,2025-04-10,46.0,Male,NC,Charlotte,Toys,Remote Control Car,5,192.45,962.25,Credit Card
T100905,C1014,2025-06-02,58.0,Male,NY,New York City,Sports & Outdoors,Water Bottle,1,84.89,84.89,Credit Card
T100212,C1045,2025-03-30,73.0,Male,FL,Tampa,Toys,Action Figure,7,39.93,279.51,Cash
T100440,C1182,2025-06-17,46.0,Male,PA,Erie,Home & Kitchen,Coffee Maker,4,83.62,334.48,Credit Card
T100915,C1112,2025-03-21,49.0,Female,GA,Savannah,Sports & Outdoors,Yoga Mat,3,208.85,626.55,Debit Card
T100330,C1316,2025-07-27,46.0,Female,OH,Columbus,Books,Biography,3,55.28,165.84,Credit Card
T100810,C1122,2025-04-26,55.0,Male,PA,Erie,Toys,Action Figure,5,76.92,384.6,Debit Card
T100276,C1193,2025-09-18,38.0,Female,NC,Raleigh,Sports & Outdoors,Dumbbell Set,5,26.75,133.75,Debit Card
T100816,C1173,2025-10-15,59.0,Male,GA,Augusta,Electronics,USB Drive,1,75.69,75.69,Credit Card
T100692,C1147,2025-09-03,31.0,Male,FL,Tampa,Toys,Remote Control Car,5,55.84,279.2,Debit Card
T100718,C1296,2025-09-13,66.0,Male,GA,Atlanta,Sports & Outdoors,Bicycle Helmet,3,201.11,603.33,Credit Card
T100448,C1043,2025-09-27,38.0,Male,GA,Augusta,Toys,Building Blocks,2,16.92,33.84,PayPal
T100385,C1075,2025-07-18,45.0,Male,NY,New York City,Sports & Outdoors,Camping Tent,4,207.25,829.0,PayPal
T100860,C1242,2025-05-03,23.0,Female,IL,Naperville,Clothing,Winter Jacket,2,187.55,375.1,Debit Card
T100524,C1202,2025-09-15,46.0,Female,PA,Pittsburgh,Clothing,Running Shoes,4,187.24,748.96,Debit Card
T100303,C1008,2025-05-23,29.0,Male,WA,Seattle,Clothing,T-Shirt Pack,2,158.77,317.54,Credit Card
T100487,C1229,2025-09-13,28.0,Female,PA,Pittsburgh,Books,Mystery Novel,3,201.5,604.5,Debit Card
T100766,C1166,2025-06-17,36.0,Female,CA,Los Angeles,Books,Self-Help Guide,2,11.17,22.34,PayPal
T100864,C1145,2025-04-13,66.0,Female,CA,Los Angeles,Books,Mystery Novel,4,96.04,384.16,PayPal
T100019,C1181,2025-10-10,26.0,Female,IL,Naperville,Beauty,Shampoo Set,4,216.48,865.92,PayPal
T100324,C1048,2025-02-18,56.0,Male,FL,Tampa,Electronics,USB Drive,4,15.13,60.52,PayPal
T100260,C1009,2025-03-27,23.0,Male,FL,Orlando,Toys,Remote Control Car,3,151.17,453.51,PayPal
T100928,C1241,2025-04-17,51.0,Male,PA,Philadelphia,Toys,Action Figure,1,96.91,96.91,Debit Card
T100409,C1115,2025-05-07,50.0,Female,NY,Buffalo,Electronics,Wireless Earbuds,4,66.06,264.24,Credit Card
T100400,C1282,2025-09-09,46.0,Male,OH,Cleveland,Home & Kitchen,Air Fryer,1,148.62,148.62,PayPal
T100054,C1098,2025-03-09,54.0,Female,GA,Savannah,Electronics,Smartwatch,1,175.64,175.64,Credit Card
T100925,C1153,2025-02-23,34.0,Male,CA,Sacramento,Books,Mystery Novel,4,166.73,666.92,Credit Card
T100150,C1140,2025-06-09,74.0,Female,WA,Tacoma,Books,Biography,2,78.1,156.2,Debit Card
T100722,C1271,2025-09-29,46.0,Female,NC,Charlotte,Sports & Outdoors,Bicycle Helmet,5,128.51,642.55,Debit Card
T100914,C1105,2025-03-14,62.0,Female,NC,Raleigh,Books,Mystery Novel,7,84.62,592.34,PayPal
T100743,C1269,2025-09-03,51.0,Male,OH,Cleveland,Sports & Outdoors,Yoga Mat,4,51.69,206.76,Credit Card
T100730,C1170,2025-03-23,24.0,Female,IL,Springfield,Home & Kitchen,Air Fryer,1,132.46,132.46,Credit Card
T100106,C1084,2025-03-14,53.0,Female,FL,Orlando,Electronics,USB Drive,3,157.47,472.41,PayPal
T100751,C1332,2025-05-29,35.0,Male,IL,Chicago,Clothing,Denim Jeans,5,43.36,216.8,Credit Card
T100954,C1065,2025-06-25,46.0,Male,NC,Raleigh,Toys,Building Blocks,4,53.09,212.36,Credit Card
T100533,C1333,2025-09-15,65.0,Female,PA,Philadelphia,Toys,Puzzle Set,3,59.51,178.53,Credit Card
T100846,C1195,2025-04-12,22.0,Female,CA,San Francisco,Electronics,USB Drive,2,46.2,92.4,Gift Card
T100082,C1327,2025-07-11,20.0,Male,GA,Savannah,Clothing,Winter Jacket,1,179.92,179.92,PayPal
T100877,C1071,2025-05-08,28.0,Male,IL,Naperville,Electronics,Wireless Earbuds,3,184.15,552.45,Gift Card
T100897,C1156,2025-02-07,25.0,Male,FL,Tampa,Electronics,Wireless Earbuds,4,172.77,691.08,Credit Card
T100613,C1082,2025-05-04,27.0,Female,PA,Erie,Toys,Building Blocks,3,129.79,389.37,Gift Card
T100379,C1200,2025-08-22,38.0,Male,OH,Columbus,Sports & Outdoors,Dumbbell Set,3,188.42,565.26,Cash
T100076,C1130,2025-06-09,50.0,Male,FL,Miami,Sports & Outdoors,Camping Tent,3,75.99,227.97,Credit Card
